"difference","startDate","startSentiment","endSentiment","endDate","ticker","startCount","endCount","countRatio","countSlope","changeInSentimentSlope","normalizedCountSlope","normalizedSentimentSlope","normalizedDifference","normalizedCountRatio","priceOnStartDate","priceOnEndDate","priceOnEndDate3","priceOnEndDate7","priceOnEndDate15","priceOnEndDate30","decision"
"2","2016-01-15","0","2","2016-01-21","c","2","1","0.5","0.16666666666666666","0.3333333333333333","0.5166666666666667","0.5011261261261262","0.5067567567567568","0.0017411183030077487","42.470001","40.150002","39.549999","40.389999","39.860001","39.52","do nothing"
"2","2016-01-12","0","2","2016-01-13","cpst","1","1","1","0","2","0.5163636363636364","0.5067567567567568","0.5067567567567568","0.00349552758542777","1.25","1.22","1.08","1.05","1.36","1.45","do nothing"
"2","2016-01-19","0","2","2016-01-21","csiq","1","1","1","0","1","0.5163636363636364","0.5033783783783784","0.5067567567567568","0.00349552758542777","18.74","19.030001","19.389999","19.379999","19.440001","21","do nothing"
"2","2016-01-07","-4","-2","2016-01-08","exxi","2","3","1.5","-1","2","0.5145454545454545","0.5067567567567568","0.5067567567567568","0.005249936867847791","1.01","1.02","0.95","0.7","0.77","0.54","do nothing"
"2","2016-01-12","2","4","2016-01-13","exxi","2","7","3.5","-5","2","0.5072727272727273","0.5067567567567568","0.5067567567567568","0.012267573997527877","0.8","0.72","0.5","0.4","0.81","0.47","do nothing"
"2","2016-01-20","9","11","2016-01-21","fcx","7","2","0.2857142857142857","5","2","0.5254545454545455","0.5067567567567568","0.5067567567567568","0.0009892286105420251","4.07","4.33","3.94","4.42","5.68","7.93","do nothing"
"2","2016-01-30","1","3","2016-01-31","hart","1","5","5","-4","2","0.509090909090909","0.5067567567567568","0.5067567567567568","0.017530801844787943","1.63","1.63","1.65","1.48","1.3","1.33","do nothing"
"2","2016-01-27","0","2","2016-01-28","lmt","1","1","1","0","2","0.5163636363636364","0.5067567567567568","0.5067567567567568","0.00349552758542777","207.860001","206.660004","209.800003","210.210007","206.080002","215.789993","do nothing"
"2","2016-01-28","2","4","2016-01-30","lmt","1","2","2","-0.5","1","0.5154545454545455","0.5033783783783784","0.5067567567567568","0.007004346150267813","206.660004","209.800003","210.449997","214.529999","209","215.789993","do nothing"
"2","2016-01-20","0","2","2016-01-22","mro","4","4","1","0","1","0.5163636363636364","0.5033783783783784","0.5067567567567568","0.00349552758542777","7.86","9.02","8.14","9.73","7.82","7.49","do nothing"
"2","2016-01-08","0","2","2016-01-11","scty","1","2","2","-0.3333333333333333","0.6666666666666666","0.5157575757575757","0.5022522522522522","0.5067567567567568","0.007004346150267813","48.810001","47.689999","37.119999","31.09","34.240002","18.629999","do nothing"
"2","2016-01-11","2","4","2016-01-13","scty","2","5","2.5","-1.5","1","0.5136363636363637","0.5033783783783784","0.5067567567567568","0.008758755432687833","47.689999","42.759998","31.09","33.82","35.619999","17.379999","do nothing"
"2","2016-01-14","1","3","2016-01-15","scty","1","1","1","0","2","0.5163636363636364","0.5067567567567568","0.5067567567567568","0.00349552758542777","37.119999","35.200001","31.09","32.040001","33.759998","18.370001","do nothing"
"2","2016-01-19","-6","-4","2016-01-20","scty","2","7","3.5","-5","2","0.5072727272727273","0.5067567567567568","0.5067567567567568","0.012267573997527877","31.09","33.82","30.620001","32.84","29.49","18.82","do nothing"
"2","2016-01-27","2","4","2016-01-30","xgti","2","3","1.5","-0.3333333333333333","0.6666666666666666","0.5157575757575757","0.5022522522522522","0.5067567567567568","0.005249936867847791","0.18","0.21","0.23","0.19","0.17","0.16","do nothing"
"2","2016-01-08","0","2","2016-01-09","xom","4","2","0.5","2","2","0.52","0.5067567567567568","0.5067567567567568","0.0017411183030077487","74.690002","73.690002","75.199997","76.400002","73.980003","81.160004","do nothing"
"2","2016-01-15","0","2","2016-01-19","bac","1","5","5","-1","0.5","0.5145454545454545","0.5016891891891891","0.5067567567567568","0.017530801844787943","14.46","14.24","13.56","13.31","13.03","12.24","do nothing"
"2","2016-01-30","0","2","2016-01-31","biib","1","2","2","-1","2","0.5145454545454545","0.5067567567567568","0.5067567567567568","0.007004346150267813","273.450012","273.450012","270.429993","250.770004","256.519989","270.899994","do nothing"
"2","2016-01-06","0","2","2016-01-08","blue","1","1","1","0","1","0.5163636363636364","0.5033783783783784","0.5067567567567568","0.00349552758542777","58.23","55.439999","44.639999","44.639999","44.139999","45.630001","do nothing"
"2","2016-01-20","-2","0","2016-01-21","blue","2","1","0.5","1","2","0.5181818181818182","0.5067567567567568","0.5067567567567568","0.0017411183030077487","44.220001","42.959999","44.139999","39.66","47.73","53.16","do nothing"
"2","2016-01-22","-3","-1","2016-01-28","blue","1","1","1","0","0.3333333333333333","0.5163636363636364","0.5011261261261262","0.5067567567567568","0.00349552758542777","45.029999","39.66","45.75","49.279999","44.549999","46.220001","do nothing"
"2","2016-01-11","-2","0","2016-01-26","bxlt","7","1","0.14285714285714285","0.4","0.13333333333333333","0.517090909090909","0.5004504504504504","0.5067567567567568","0.0004879688155648761","39.099998","41.049999","40.009998","39.790001","37.459999","39.5","do nothing"
"2","2016-01-13","-2","0","2016-01-30","clvs","2","1","0.5","0.058823529411764705","0.11764705882352941","0.5164705882352941","0.5003974562798092","0.5067567567567568","0.0017411183030077487","24.18","20.9","19.790001","18.809999","19.459999","18.620001","do nothing"
"2","2016-01-30","0","2","2016-01-31","fcel","1","1","1","0","2","0.5163636363636364","0.5067567567567568","0.5067567567567568","0.00349552758542777","5.28","5.28","5.09","4.93","4.98","5.63","do nothing"
"2","2016-01-22","-2","0","2016-01-26","googl","3","2","0.6666666666666666","0.25","0.5","0.5168181818181818","0.5016891891891891","0.5067567567567568","0.0023259213971477555","745.460022","733.789978","761.349976","780.909973","706.849976","729.119995","do nothing"
"2","2016-01-13","0","2","2016-01-20","hznp","1","2","2","-0.14285714285714285","0.2857142857142857","0.5161038961038961","0.5009652509652509","0.5067567567567568","0.007004346150267813","17.450001","19.049999","18.459999","17.33","17.799999","18.27","do nothing"
"2","2016-01-05","0","2","2016-01-08","ilmn","1","1","1","0","0.6666666666666666","0.5163636363636364","0.5022522522522522","0.5067567567567568","0.00349552758542777","178.020004","165.169998","165.710007","171.149994","174.479996","135.369995","do nothing"
"2","2016-01-30","-2","0","2016-01-31","intc","4","3","0.75","1","2","0.5181818181818182","0.5067567567567568","0.5067567567567568","0.0026183229442177593","30.82","30.82","29.34","28.82","28.780001","30.370001","do nothing"
"2","2016-01-06","0","2","2016-01-07","jblu","1","1","1","0","2","0.5163636363636364","0.5067567567567568","0.5067567567567568","0.00349552758542777","21.85","20.780001","20.49","20.68","21.51","19.34","do nothing"
"2","2016-01-15","1","3","2016-01-19","jblu","1","1","1","0","0.5","0.5163636363636364","0.5016891891891891","0.5067567567567568","0.00349552758542777","20.690001","20.26","21.51","21.58","20.84","21.299999","do nothing"
"2","2016-01-27","2","4","2016-01-28","jblu","1","7","7","-6","2","0.5054545454545455","0.5067567567567568","0.5067567567567568","0.02454843897446803","21.25","19.92","22.379999","20.76","21.25","22","do nothing"
"2","2016-01-30","0","2","2016-01-31","mnk","1","1","1","0","2","0.5163636363636364","0.5067567567567568","0.5067567567567568","0.00349552758542777","62.16","62.16","68.32","65.139999","64.220001","65.650002","do nothing"
"2","2016-01-06","0","2","2016-01-15","mrns","1","1","1","0","0.2222222222222222","0.5163636363636364","0.5007507507507508","0.5067567567567568","0.00349552758542777","6.99","6.01","5.82","6.16","6.01","4.69","do nothing"
"2","2016-01-08","-4","-2","2016-01-11","mu","2","5","2.5","-1","0.6666666666666666","0.5145454545454545","0.5022522522522522","0.5067567567567568","0.008758755432687833","13.33","12.53","12.02","10.8","10.55","9.9","do nothing"
"2","2016-01-06","0","2","2016-01-07","pcln","1","1","1","0","2","0.5163636363636364","0.5067567567567568","0.5067567567567568","0.00349552758542777","1196.709961","1167.189941","1136.280029","1121.380005","1118.109985","973.799988","do nothing"
"2","2016-01-01","2","4","2016-01-30","psa","1","1","1","0","0.06896551724137931","0.5163636363636364","0.500232991612302","0.5067567567567568","0.00349552758542777","244.369995","254.080002","255.220001","228.979996","238.179993","249.490005","do nothing"
"2","2016-01-22","-3","-1","2016-01-26","swks","1","3","3","-0.5","0.5","0.5154545454545455","0.5016891891891891","0.5067567567567568","0.010513164715107855","67.029999","65.800003","68.919998","66.480003","57.200001","64.550003","do nothing"
"2","2016-01-22","0","2","2016-01-28","vz","1","1","1","0","0.3333333333333333","0.5163636363636364","0.5011261261261262","0.5067567567567568","0.00349552758542777","47.040001","49.009998","50.759998","50.43","50.110001","50.73","do nothing"
"2","2016-01-11","-2","0","2016-01-13","aezs","2","3","1.5","-0.5","1","0.5154545454545455","0.5033783783783784","0.5067567567567568","0.005249936867847791","3.13","2.77","3.12","3.01","3.14","2.89","do nothing"
"2","2016-01-30","-2","0","2016-01-31","bwld","4","2","0.5","2","2","0.52","0.5067567567567568","0.5067567567567568","0.0017411183030077487","149.619995","149.619995","143.639999","139.300003","151.880005","160.630005","do nothing"
"2","2016-01-12","0","2","2016-01-13","ccj","1","1","1","0","2","0.5163636363636364","0.5067567567567568","0.5067567567567568","0.00349552758542777","11.45","11.1","10.9","10.87","11.92","11.43","do nothing"
"2","2016-01-20","0","2","2016-01-31","cl","2","1","0.5","0.09090909090909091","0.18181818181818182","0.5165289256198347","0.5006142506142506","0.5067567567567568","0.0017411183030077487","62.450001","66.199997","66.029999","66.07","65.809998","67.330002","do nothing"
"2","2016-01-28","-2","0","2016-01-30","ebay","13","1","0.07692307692307693","6","1","0.5272727272727272","0.5033783783783784","0.5067567567567568","0.00025661814096003815","23.129999","23.940001","23.290001","22.48","22.950001","23.799999","do nothing"
"2","2016-01-05","0","2","2016-01-07","etrm","1","1","1","0","1","0.5163636363636364","0.5033783783783784","0.5067567567567568","0.00349552758542777","0.13","1.4","1.33","1.37","1.32","1.04","do nothing"
"2","2016-01-20","-2","0","2016-01-31","eyes","2","1","0.5","0.09090909090909091","0.18181818181818182","0.5165289256198347","0.5006142506142506","0.5067567567567568","0.0017411183030077487","4.14","4.64","4.54","4.13","4.64","5.42","do nothing"
"2","2016-01-30","0","2","2016-01-31","kndi","1","3","3","-2","2","0.5127272727272727","0.5067567567567568","0.5067567567567568","0.010513164715107855","7.83","7.83","7.46","6.99","7.18","7.18","do nothing"
"2","2016-01-19","-2","0","2016-01-20","s","1","1","1","0","2","0.5163636363636364","0.5067567567567568","0.5067567567567568","0.00349552758542777","2.64","2.45","2.52","2.92","2.83","2.93","do nothing"
"2","2016-01-01","3","5","2016-01-08","sedg","2","2","1","0","0.2857142857142857","0.5163636363636364","0.5009652509652509","0.5067567567567568","0.00349552758542777","28","26.709999","26.120001","24.959999","25.190001","27.120001","do nothing"
"2","2016-01-01","3","5","2016-01-13","vmw","2","1","0.5","0.08333333333333333","0.16666666666666666","0.5165151515151515","0.5005630630630631","0.5067567567567568","0.0017411183030077487","56.299999","52.27","48.990002","49.189999","45","45.009998","do nothing"
"2","2016-01-08","0","2","2016-01-11","vrng","2","2","1","0","0.6666666666666666","0.5163636363636364","0.5022522522522522","0.5067567567567568","0.00349552758542777","1.99","1.9","1.81","1.58","1.75","1.52","do nothing"
"2","2016-01-13","0","2","2016-01-19","vrng","2","1","0.5","0.16666666666666666","0.3333333333333333","0.5166666666666667","0.5011261261261262","0.5067567567567568","0.0017411183030077487","1.75","1.58","1.86","1.75","1.65","1.56","do nothing"
"2","2016-01-20","1","3","2016-01-22","wmt","2","2","1","0","1","0.5163636363636364","0.5033783783783784","0.5067567567567568","0.00349552758542777","60.84","62.689999","63.450001","66.360001","66.900002","65.629997","do nothing"
"2","2016-01-05","0","2","2016-01-06","asps","1","1","1","0","2","0.5163636363636364","0.5067567567567568","0.5067567567567568","0.00349552758542777","28.91","30.73","29.33","26.690001","26.440001","26.559999","do nothing"
"2","2016-01-30","-2","0","2016-01-31","cnx","3","1","0.3333333333333333","2","2","0.52","0.5067567567567568","0.5067567567567568","0.0011563152088677415","8.39","8.39","8.48","8.55","7.89","9.05","do nothing"
"2","2016-01-11","-4","-2","2016-01-12","gpro","39","1","0.02564102564102564","38","2","0.5854545454545454","0.5067567567567568","0.5067567567567568","0.00007667872737849744","15.26","14.6","11.46","10.57","10.61","10.17","do nothing"
"2","2016-01-14","-2","0","2016-01-15","gpro","1","1","1","0","2","0.5163636363636364","0.5067567567567568","0.5067567567567568","0.00349552758542777","12.48","11.46","10.57","10.83","11.06","11.59","do nothing"
"2","2016-01-30","0","2","2016-01-31","gs","2","4","2","-2","2","0.5127272727272727","0.5067567567567568","0.5067567567567568","0.007004346150267813","159.649994","159.649994","152.679993","149.25","149.020004","154.649994","do nothing"
"2","2016-01-30","2","4","2016-01-31","isrg","2","2","1","0","2","0.5163636363636364","0.5067567567567568","0.5067567567567568","0.00349552758542777","543.159973","543.159973","545.099976","507.279999","535.159973","571.48999","do nothing"
"2","2016-01-01","4","6","2016-01-13","jnj","6","4","0.6666666666666666","0.16666666666666666","0.16666666666666666","0.5166666666666667","0.5005630630630631","0.5067567567567568","0.0023259213971477555","100.480003","97.019997","97.5","95.75","102.269997","101.82","do nothing"
"2","2016-01-30","-2","0","2016-01-31","mo","5","2","0.4","3","2","0.5218181818181818","0.5067567567567568","0.5067567567567568","0.0013902364465237444","60.939999","60.939999","59.84","60.119999","60.299999","61.73","do nothing"
"2","2016-01-11","-2","0","2016-01-22","cmcsa","1","1","1","0","0.18181818181818182","0.5163636363636364","0.5006142506142506","0.5067567567567568","0.00349552758542777","54.720001","55.330002","54.209999","55.709999","59.400002","58.150002","do nothing"
"2","2016-01-28","-2","0","2016-01-31","hsy","2","1","0.5","0.3333333333333333","0.6666666666666666","0.516969696969697","0.5022522522522522","0.5067567567567568","0.0017411183030077487","87","89.360001","88.779999","90.010002","90.389999","91.860001","do nothing"
"2","2016-01-06","0","2","2016-01-11","kite","2","1","0.5","0.2","0.4","0.5167272727272727","0.5013513513513513","0.5067567567567568","0.0017411183030077487","57.130001","52.209999","54.919998","54.869999","51.349998","40.990002","do nothing"
"2","2016-01-08","-2","0","2016-01-13","lnkd","1","1","1","0","0.4","0.5163636363636364","0.5013513513513513","0.5067567567567568","0.00349552758542777","215.899994","203.130005","193.429993","189.309998","191.139999","101.110001","do nothing"
"2","2016-01-27","1","3","2016-01-28","msft","2","7","3.5","-5","2","0.5072727272727273","0.5067567567567568","0.5067567567567568","0.012267573997527877","51.220001","52.060001","54.709999","52","50.5","50.880001","do nothing"
"2","2016-01-13","0","2","2016-01-20","nymx","1","1","1","0","0.2857142857142857","0.5163636363636364","0.5009652509652509","0.5067567567567568","0.00349552758542777","2.48","2.27","2.34","2.2","2.01","2.33","do nothing"
"2","2016-01-06","0","2","2016-01-08","unis","1","5","5","-2","1","0.5127272727272727","0.5033783783783784","0.5067567567567568","0.017530801844787943","0.82","0.75","0.7","0.74","0.94","0.92","do nothing"
